Carbon fixation by Calvin cycle	TPI	GAPD	PGK	RPI	RPE	TKT1	MDHm	ME2m	ME1m	r0081	ME2	ALATA_L	ASPTA	MDH	ASPTAm
Biosynthesis of amino acids	TPI	GAPD	PGK	PGM	ENO	PYK	RPI	RPE	TKT1	CSm	ACONTm	ICDHxm	ICDHyrm	PCm	r0081	ALATA_L	ICDHy	ACONT	ASPTA	ASPTAm	LEUTAm	ILETAm	VALTAm	THRD_L	METAT	CYSTS	CYSTGL	r0450	G5SADrm	GLU5Km	G5SDym	P5CRm	P5CRxm	GLNS	PGCD	PSERT	PSP_L	GHMT2r	r0060	GHMT2rm	CBPSam	OCBTm	r0399	TYRTA	ASNS1	ARGN	ARGSL	ARGSS	ARGNm
Glycine, serine and threonine metabolism	PGM	THRD_L	CYSTS	CYSTGL	PGCD	PSERT	PSP_L	GHMT2r	r0060	GHMT2rm	GCCam	GCCbim	GCCcm	GLYATm	AOBUTDsm	AACTOORm_mitoMap	ALASm
Methane metabolism	PGM	ENO	MDHm	MDH	PGCD	PSERT	PSP_L	GHMT2r	GHMT2rm	ACSm	ACS
Pyruvate metabolism	PYK	PEPCK	LDH_L	FUMm	MDHm	CII_mitoMap	PEPCKm	PCm	ME2m	ME1m	ME2	FUM	MDH	ACACT1rm	ACCOAC	OIVD1m	OIVD3m	OIVD2m	r1154	LGTHLm_mitoMap	GLYOXm	LDH_Dm_mitoMap	ACOAHi	ALCD2yf	ALCD2if	ALDD2xm	ALDD2x
Citrate cycle (TCA cycle)	PEPCK	CSm	ICDHxm	SUCOAS1m	SUCOASm	FUMm	MDHm	CII_mitoMap	PEPCKm	PCm	ACITLm_mitoMap	FUM	ACITL	MDH	OIVD1m	OIVD3m	OIVD2m	r1154
Pentose phosphate pathway	G6PDH2r	PGL	GND	RPI	RPE	TKT1
Glutathione metabolism	G6PDH2r	GND	ICDHyrm	ICDHy	ORNDC	r0129	AMPTASECG	GLUCYS	GTHS	GTHP	GTHPm	GTHO	GTHOm
Pentose and glucuronate interconversions	RPE
Glyoxylate and dicarboxylate metabolism	CSm	MDHm	MDH	ACACT1rm	PPCOACm	MMEm	MMMm	FKYNH	GLNS	GHMT2r	GHMT2rm	ACSm	ACS
2-Oxocarboxylic acid metabolism	CSm	ACONTm	ICDHxm	ICDHyrm	r0081	ALATA_L	ICDHy	ACONT	ASPTA	ASPTAm	LEUTAm	ILETAm	VALTAm	2OXOADOXm	r0450	TYRTA
Other carbon fixation pathways	ICDHyrm	SUCOASm	FUMm	MDHm	CII_mitoMap	PCm	ACITLm_mitoMap	FUM	ICDHy	ACITL	MDH	ECOAH1m	HACD1m	ACACT1rm	ACCOAC	PPCOACm	MMEm	MMMm	MTHFD	MTHFC	FTHFL	MTHFDm	MTHFCm	FTHFLm	ACSm	ACS
Propanoate metabolism	SUCOAS1m	SUCOASm	ACCOAC	OIVD1m	OIVD3m	OIVD2m	MMSAD1m	PPCOACm	MMEm	MMMm	MMCDm	r1154	2HBO	APAT2rm	MMSAD3m	MMSAD3m2_mitoMap
Butanoate metabolism	CII_mitoMap	r1446	ECOAH1m	HACD1m	ACACT1rm	FACOAL40im	BDHm	OCOAT1m	HMGCOASim	HMGLm	GLUDC	ABTArm	r0178
Purine metabolism	CV_mitoMap	NDPK1m	ADK1m	NDPK1	ADK1	ADNK1	ADSL1	ADSS	AMPD1
Nucleotide metabolism	CV_mitoMap	NDPK1m	ADK1m	NDPK1	ADK1	ADNK1	ADSL1	ADSS	AMPD1	CYTK1m	NDPK3m
Arginine biosynthesis	r0081	ALATA_L	ASPTA	ASPTAm	GLUDxm	GLUDym	GLUDxi	GLUDy	GLNS	GLUNm	GLUN_mitoMap	CBPSam	OCBTm	ARGN	ARGSL	ARGSS	ARGNm
Alanine, aspartate and glutamate metabolism	r0081	ALATA_L	ASPTA	ASPTAm	GLUDC	ABTArm	r0178	GLUDxm	GLUDym	GLUDxi	GLUDy	GLNS	GLUNm	GLUN_mitoMap	CBPSam	ASNS1	r0127	ADSL1	ADSS	ARGSL	ARGSS
Nicotinate and nicotinamide metabolism	NNT_mitoMap	r0178
Biosynthesis of cofactors	ADK1m	ADK1	OIVD1m	OIVD3m	VALTAm	OIVD2m	r1154	METAT	TRPO2	FKYNH	KYN3OX	HKYNH	3HAO	GHMT2r	FOLR2	DHFR	MTHFD	MTHFC	FTHFL	GHMT2rm	r0514	r0226	MTHFDm	MTHFD2m	MTHFCm	FTHFLm	GLUCYS	GTHS	34HPPOR	ASP1DC	ADSL1	ADSS	ALASm	PPBNGS	HMBS	UPP3S	UPPDC1	CPPPGO	PPPGOmB_mitoMap	FCLTm	NDPK3m
Glycerophospholipid metabolism	G3PD1	PCHOLPm_hs	GPAMm_hsB_mitoMap	AGPAT1B_mitoMap	CDSm	PGPPTm	PGPP_hsm_mitoMap	CLS_hsm_mitoMap	CLPN_mitoMap
Fatty acid biosynthesis	FACOAL160i	ACCOAC	MCOATA	ACOATA	r0678	r0691	r0681	r0682	r0760	r0761	r0762	r0763	r0764	r0694	r0695	r0765	r0766	r0692	r0693	r0767	r0768	r0769	r0770	r0712	r0713	r0701	r0702	r0771	r0772	r0696	r0697	r0773	FA160ACPH
Fatty acid degradation	FACOAL160i	C160CPT1	C160CPT2	ACADLC16_mitoMap	MTPC16_mitoMap	ACADLC14_mitoMap	MTPC14_mitoMap	r1447_mitoMap	r0660	r0722	r0724	r1451	r0728	r0726	r0634	r1448	r0731	r0730	r0732	r1450	r0734	r0733	r0287	r1446	ECOAH1m	HACD1m	ACACT1rm	r0541
Fatty acid metabolism	FACOAL160i	C160CPT1	C160CPT2	ACOT2_mitoMap	ACADLC16_mitoMap	MECR16C_mitoMap	MTPC16_mitoMap	ACADLC14_mitoMap	MECR14C_mitoMap	MTPC14_mitoMap	r1447_mitoMap	r0638	r0660	r0722	r0724	r1451	r0735	r0728	r0726	r0634	r1448	r0633	r0731	r0730	r0732	r1450	r0791	r0734	r0733	r0287	r1446	ECOAH1m	HACD1m	ACACT1rm	ACCOAC	MCOATA	ACOATA	r0678	r0691	r0681	r0682	r0760	r0761	r0762	r0763	r0764	r0694	r0695	r0765	r0766	r0692	r0693	r0767	r0768	r0769	r0770	r0712	r0713	r0701	r0702	r0771	r0772	r0696	r0697	r0773	FA160ACPH
Fatty acid elongation	ACOT2_mitoMap	MECR16C_mitoMap	MTPC16_mitoMap	MECR14C_mitoMap	MTPC14_mitoMap	r0638	r0660	r0722	r0724	r0735	r0728	r0726	r0634	r0633	r0731	r0730	r0732	r0791	r0734	r0733	r0287
Biosynthesis of unsaturated fatty acids	ACOT2_mitoMap
Lysine degradation	ECOAH1m	HACD1m	ACACT1rm	OIVD1m	OIVD3m	OIVD2m	r1154	SACCD3m	r0525	AASAD3m	R03103_mitoMap	r0450	LYSOXc_mitoMap	PPD2CSPc_mitoMap	1PPDCRc_mitoMap	1PPDCRc_NADPH_mitoMap	LPCOXc_mitoMap	RE1254C	r0594
Benzoate degradation	ECOAH1m	ACACT1rm
Tryptophan metabolism	ECOAH1m	HACD1m	ACACT1rm	TRPO2	FKYNH	KYN3OX	HKYNH	3HAO	PCLAD	r0645	AMCOXO	AMCOXO2_mitoMap	2OXOADOXm
Aminobenzoate degradation	ECOAH1m
Valine, leucine and isoleucine degradation	ACACT1rm	OCOAT1m	HMGCOASim	HMGLm	LEUTAm	OIVD1m	r0655	MCCCrm	MGCHrm	ILETAm	OIVD3m	r0603	ECOAH9m	HACD9m	ACACT10m	VALTAm	OIVD2m	r0560	ECOAH12m	3HBCOAHLm	HIBDm	PPCOACm	MMEm	MMMm	r1154
Terpenoid backbone biosynthesis	ACACT1rm	HMGCOASim
Mycolic acid biosynthesis	ACCOAC	MCOATA
Aflatoxin biosynthesis	ACCOAC
Valine, leucine and isoleucine biosynthesis	LEUTAm	ILETAm	VALTAm	THRD_L
Glucosinolate biosynthesis	LEUTAm	ILETAm	VALTAm
Lipoic acid metabolism	OIVD1m	OIVD3m	OIVD2m	r1154	GCCam	GCCbim	GCCcm
Pantothenate and CoA biosynthesis	VALTAm	ASP1DC
Cysteine and methionine metabolism	METAT	AHC	CYSTS	CYSTGL	CYSO	3SALATAi	3SPYRSP	CYSTA	CYSTAm	r0595m_mitoMap	r0595B_mitoMap	MCLOR	r0193	PGCD	PSERT
One carbon pool by folate	METAT	AHC	CYSTS	CYSTGL	GHMT2r	FOLR2	DHFR	MTHFD	MTHFC	FTCD	FTHFL	FTHFDH	GHMT2rm	GCCbim	r0514	r0226	MTHFDm	MTHFD2m	MTHFCm	FTHFLm	FTHFDHm_mitoMap	GluForTx
Biosynthesis of various plant secondary metabolites	METAT
Taurine and hypotaurine metabolism	CYSO	GLUDxm	GLUDxi
Lysine biosynthesis	r0450
Tropane, piperidine and pyridine alkaloid biosynthesis	LYSOXc_mitoMap	PPD2CSPc_mitoMap	1PPDCRc_mitoMap	1PPDCRc_NADPH_mitoMap	RE1254C
Arginine and proline metabolism	PROD2mB_mitoMap	G5SADrm	r0074	GLU5Km	G5SDym	P5CRm	P5CRxm	ORNTArm	ORNDC	PTRCOX1	r0464c_mitoMap	ABUTD	ARGDCm	AGMTm	PTRCAT1m_mitoMap	APRTO2m_mitoMap	NABTNOm	4aabutn_mitoMap	NOS1	NOS2	CKc	CK	ARGN	ARGNm
Carbapenem biosynthesis	G5SADrm	GLU5Km	G5SDym
beta-Alanine metabolism	ABUTD	APAT2rm	MMSAD3m	MMSAD3m2_mitoMap	ASP1DC
Tyrosine metabolism	r0178	TYRTA	TYRTB_mitoMap	34HPPOR	HGNTOR	MACACI	FUMAC
Nitrogen metabolism	GLUDxm	GLUDym	GLUDxi	GLUDy	GLNS	CBPSam
Cyanoamino acid metabolism	GHMT2r	GHMT2rm	r0127
Folate biosynthesis	FOLR2	DHFR	r0514	r0226	DHPR
Phenylalanine metabolism	r0399
Phenylalanine, tyrosine and tryptophan biosynthesis	r0399	TYRTA	TYRTB_mitoMap
Ubiquinone and other terpenoid-quinone biosynthesis	TYRTA	34HPPOR
Novobiocin biosynthesis	TYRTA
Isoquinoline alkaloid biosynthesis	TYRTA	TYRTB_mitoMap
Styrene degradation	HGNTOR	MACACI	FUMAC
Histidine metabolism	HISD	URCN	IZPN	GluForTx
Porphyrin metabolism	ALASm	PPBNGS	HMBS	UPP3S	UPPDC1	CPPPGO	PPPGOmB_mitoMap	FCLTm	HOXG	BILIRED	BILIRED2_mitoMap
Glycerolipid metabolism	GLYK	GPAMm_hsB_mitoMap	AGPAT1B_mitoMap
Pyrimidine metabolism	CYTK1m	NDPK3m
