BDH1	BDHm
Oxct1	OCOAT1m
OXCT1	OCOAT1m
Hmgcs2	HMGCOASim
HMGCS2	HMGCOASim
Hmgcl	HMGLm
HMGCL	HMGLm
Bcat2	LEUTAm	ILETAm	VALTAm
BCAT2	LEUTAm	ILETAm	VALTAm
Bckdha	OIVD1m	OIVD3m	OIVD2m	r1154
Bckdhb	OIVD1m	OIVD3m	OIVD2m	r1154
Dbt	OIVD1m	OIVD3m	OIVD2m	r1154
BCKDHA	OIVD1m	OIVD3m	OIVD2m
BCKDHB	OIVD1m	OIVD3m	OIVD2m
DBT	OIVD1m	OIVD3m	OIVD2m
Ivd	r0655
IVD	r0655
Mccc1	MCCCrm
Mccc2	MCCCrm
MCCC1	MCCCrm
MCCC2	MCCCrm
Auh	MGCHrm
AUH	MGCHrm
Hibch	3HBCOAHLm
HIBCH	3HBCOAHLm
Hibadh	HIBDm
HIBADH	HIBDm
Acss3	ACCOALm
ACSS3	ACCOALm
Aldh6a1	MMSAD1m	MMSAD3m	MMSAD3m2_mitoMap
ALDH6A1	MMSAD1m	MMSAD3m	MMSAD3m2_mitoMap
Pcca	PPCOACm
Pccb	PPCOACm
PCCA	PPCOACm	r1154
PCCB	PPCOACm	r1154
Mcee	MMEm
MCEE	MMEm
Mmut	MMMm
MMUT	MMMm
Echdc1	MMCDm
ECHDC1	MMCDm
Sds	THRD_L	r0060
Sdsl	THRD_L	r0060
SDS	THRD_L	r0060
SDSL	THRD_L	r0060
Mat2a	METAT
MAT2A	METAT
N/A	METAT2_mitoMap	ACALDtm
Ahcy	AHC
Ahcyl1	AHC
Ahcyl2	AHC
AHCY	AHC
AHCYL1	AHC
AHCYL2	AHC
Adk	ADNK1
ADK	ADNK1
Cbs	CYSTS
CBS	CYSTS
Cth	CYSTGL	r0193
CTH	CYSTGL	r0193
Cdo1	CYSO
CDO1	CYSO
Non-Enzymatic	3SPYRSP	PPD2CSPc_mitoMap	G5SADrm
Mpst	MCPST	MCPSTm_mitoMap	r0595m_mitoMap	r0595B_mitoMap
MPST	MCPST	MCPSTm_mitoMap	r0595m_mitoMap	r0595B_mitoMap
Tdo2	TRPO2
Ido1	TRPO2
TDO2	TRPO2
IDO1	TRPO2
Afmid	FKYNH
AFMID	FKYNH
Kmo	KYN3OX
KMO	KYN3OX
Kynu	HKYNH
KYNU	HKYNH
Haao	3HAO
HAAO	3HAO
Acmsd	PCLAD
ACMSD	PCLAD
Slc25a21	2OXOADPTmB_mitoMap	2OXOADPTmC_mitoMap	2AMADPTmB_mitoMap	2AMADPTmC_mitoMap
SLC25A21	2OXOADPTmB_mitoMap	2OXOADPTmC_mitoMap	2AMADPTmB_mitoMap	2AMADPTmC_mitoMap
Dhtkd1	2OXOADOXm
Gcdh	r0541
GCDH	r0541
Aass	SACCD3m	r0525
AASS	SACCD3m	r0525
Aldh7a1	AASAD3m	R03103_mitoMap	r0594	r0464c_mitoMap	ABUTD	NABTNOm	ALDD2xm	ALDD2x
ALDH7A1	AASAD3m	R03103_mitoMap	r0594	r0464c_mitoMap	ABUTD	NABTNOm	ALDD2x
Aadat	r0450
AADAT	r0450
Pipox	LPCOXc_mitoMap
PIPOX	LPCOXc_mitoMap
Prodh	PROD2mB_mitoMap
PRODH	PROD2mB_mitoMap
Aldh4a1	r0074
ALDH4A1	r0074
Aldh18a1 ALDH18A1	GLU5Km
Aldh18a1	G5SDym
ALDH18A1	G5SDym
Pycr1	P5CRm	P5CRxm
PYCR1	P5CRm	P5CRxm
Oat	ORNTArm
OAT	ORNTArm
Odc1	ORNDC
ODC1	ORNDC
Aoc1	PTRCOX1
AOC1	PTRCOX1
Aldh9a1	r0464c_mitoMap	ABUTD	NABTNOm	ALDD2xm	ALDD2x
ALDH9A1	r0464c_mitoMap	ABUTD	NABTNOm	ALDD2x
Azin2	ARGDCm
AZIN2	ARGDCm
AGMAT	AGMTm	AGMTm
Sat2	PTRCAT1m_mitoMap
SAT2	PTRCAT1m_mitoMap
Maob	APRTO2m_mitoMap	AACTOORm_mitoMap
MAOB	APRTO2m_mitoMap	AACTOORm_mitoMap
Aldh1b1	NABTNOm	ALDD2xm
Aldh3a2	NABTNOm	ALDD2xm
ALDH1B1	NABTNOm
ALDH3A2	NABTNOm
Gad2	GLUDC
GAD2	GLUDC
Abat	ABTArm	APAT2rm
ABAT	ABTArm	APAT2rm
Aldh5a1	r0178
ALDH5A1	r0178
Glud1	GLUDxm	GLUDym	GLUDxi	GLUDy
GLUD1	GLUDxm	GLUDym	GLUDxi	GLUDy
GLUD2	GLUDxm	GLUDym
Glul	GLNS
GLUL	GLNS
Gls	GLUNm	GLUN_mitoMap
Gls2	GLUNm
GLS	GLUNm	GLUN_mitoMap
GLS2	GLUNm
Cad	GLUN_mitoMap
CAD	GLUN_mitoMap
Phgdh	PGCD
PHGDH	PGCD
Psat1	PSERT
PSAT1	PSERT
Psph	PSP_L
PSPH	PSP_L
Shmt1	GHMT2r
SHMT1	GHMT2r
Dhfr	FOLR2	DHFR	r0514
DHFR	FOLR2	DHFR
Mthfd1	MTHFD	MTHFC	FTHFL
MTHFD1	MTHFD	MTHFC	FTHFL
Mthfd2l	MTHFC	MTHFDm	MTHFD2m	MTHFCm
