HEX1	Glycolysis / Gluconeogenesis	Galactose metabolism	Amino sugar and nucleotide sugar metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of nucleotide sugars
G6PPer	Glycolysis / Gluconeogenesis	Galactose metabolism	Metabolic pathways
PGI	
PFK	
FBP	
FBA	
TPI	Glycolysis / Gluconeogenesis	Fructose and mannose metabolism	Inositol phosphate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
GAPD	Glycolysis / Gluconeogenesis	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
PGK	Glycolysis / Gluconeogenesis	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
PGM	Glycolysis / Gluconeogenesis	Glycine, serine and threonine metabolism	Methane metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
ENO	Glycolysis / Gluconeogenesis	Methane metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
PYK	Glycolysis / Gluconeogenesis	Pyruvate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
r0122	
PEPCK	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Pyruvate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments
LDH_L	Glycolysis / Gluconeogenesis	Pyruvate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments
G6PDH2r	Pentose phosphate pathway	Glutathione metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
PGL	Pentose phosphate pathway	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
GND	Pentose phosphate pathway	Glutathione metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
RPI	Pentose phosphate pathway	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
RPE	Pentose phosphate pathway	Pentose and glucuronate interconversions	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
TKT1	Pentose phosphate pathway	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
TALA	
TKT2	
PDHm	
CSm	Citrate cycle (TCA cycle)	Glyoxylate and dicarboxylate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
ACONTm	Metabolic pathways	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
ICDHxm	Citrate cycle (TCA cycle)	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
ICDHyrm	Glutathione metabolism	Other carbon fixation pathways	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
AKGDm	
SUCOAS1m	Citrate cycle (TCA cycle)	Propanoate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Carbon metabolism
SUCOASm	Citrate cycle (TCA cycle)	Propanoate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
FUMm	Citrate cycle (TCA cycle)	Pyruvate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
MDHm	Citrate cycle (TCA cycle)	Pyruvate metabolism	Glyoxylate and dicarboxylate metabolism	Methane metabolism	Carbon fixation by Calvin cycle	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
CI_mitoMap	
CII_mitoMap	Citrate cycle (TCA cycle)	Pyruvate metabolism	Butanoate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
CIII_mitoMap	Metabolic pathways
CIV_mitoMap	Metabolic pathways
CV_mitoMap	Purine metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Nucleotide metabolism
PEPCKm	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Pyruvate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments
PCm	Citrate cycle (TCA cycle)	Pyruvate metabolism	Other carbon fixation pathways	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism	Biosynthesis of amino acids
ME2m	Pyruvate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism
ME1m	Pyruvate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism
r0081	Arginine biosynthesis	Alanine, aspartate and glutamate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
ACITLm_mitoMap	Citrate cycle (TCA cycle)	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
NDPK1m	Purine metabolism	Metabolic pathways	Nucleotide metabolism
NNT_mitoMap	Nicotinate and nicotinamide metabolism	Metabolic pathways
ADK1m	Purine metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Nucleotide metabolism	Biosynthesis of cofactors
ME2	Pyruvate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism
ALATA_L	Arginine biosynthesis	Alanine, aspartate and glutamate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
NDPK1	Purine metabolism	Metabolic pathways	Nucleotide metabolism
FUM	Citrate cycle (TCA cycle)	Pyruvate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
ADK1	Purine metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Nucleotide metabolism	Biosynthesis of cofactors
ICDHy	Glutathione metabolism	Other carbon fixation pathways	Metabolic pathways	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
ACONT	Metabolic pathways	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
ACITL	Citrate cycle (TCA cycle)	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
ASPTA	Arginine biosynthesis	Alanine, aspartate and glutamate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
MDH	Citrate cycle (TCA cycle)	Pyruvate metabolism	Glyoxylate and dicarboxylate metabolism	Methane metabolism	Carbon fixation by Calvin cycle	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
ASPTAm	Arginine biosynthesis	Alanine, aspartate and glutamate metabolism	Carbon fixation by Calvin cycle	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
G3PD1	Glycerophospholipid metabolism	Biosynthesis of secondary metabolites
r0205	
FACOAL160i	Fatty acid biosynthesis	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
C160CPT1	Fatty acid degradation	Fatty acid metabolism
PPA	
C160CPT2	Fatty acid degradation	Fatty acid metabolism
PPAm	
ACOT2_mitoMap	Fatty acid elongation	Biosynthesis of unsaturated fatty acids	Metabolic pathways	Fatty acid metabolism
ACADLC16_mitoMap	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
MECR16C_mitoMap	Fatty acid elongation	Metabolic pathways	Fatty acid metabolism
MTPC16_mitoMap	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
ACADLC14_mitoMap	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
MECR14C_mitoMap	Fatty acid elongation	Metabolic pathways	Fatty acid metabolism
MTPC14_mitoMap	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r1447_mitoMap	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0638	Fatty acid elongation	Metabolic pathways	Fatty acid metabolism
r0660	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0722	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0724	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r1451	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0735	Fatty acid elongation	Metabolic pathways	Fatty acid metabolism
r0728	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0726	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0634	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r1448	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0633	Fatty acid elongation	Metabolic pathways	Fatty acid metabolism
r0731	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0730	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0732	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r1450	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0791	Fatty acid elongation	Metabolic pathways	Fatty acid metabolism
r0734	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0733	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r0287	Fatty acid elongation	Fatty acid degradation	Metabolic pathways	Fatty acid metabolism
r1446	Fatty acid degradation	Butanoate metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Fatty acid metabolism
ECOAH1m	Fatty acid degradation	Lysine degradation	Benzoate degradation	Tryptophan metabolism	Aminobenzoate degradation	Butanoate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Fatty acid metabolism
HACD1m	Fatty acid degradation	Lysine degradation	Tryptophan metabolism	Butanoate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Fatty acid metabolism
ACACT1rm	Fatty acid degradation	Valine, leucine and isoleucine degradation	Lysine degradation	Benzoate degradation	Tryptophan metabolism	Pyruvate metabolism	Glyoxylate and dicarboxylate metabolism	Butanoate metabolism	Other carbon fixation pathways	Terpenoid backbone biosynthesis	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Fatty acid metabolism
ACCOAC	Fatty acid biosynthesis	Mycolic acid biosynthesis	Aflatoxin biosynthesis	Pyruvate metabolism	Propanoate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism	Fatty acid metabolism
MCOATA	Fatty acid biosynthesis	Mycolic acid biosynthesis	Metabolic pathways	Biosynthesis of secondary metabolites	Fatty acid metabolism
ACOATA	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0678	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0691	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0681	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0682	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0760	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0761	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0762	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0763	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0764	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0694	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0695	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0765	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0766	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0692	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0693	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0767	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0768	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0769	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0770	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0712	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0713	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0701	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0702	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0771	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0772	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0696	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0697	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
r0773	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
FA160ACPH	Fatty acid biosynthesis	Metabolic pathways	Fatty acid metabolism
FACOAL40im	Butanoate metabolism	Metabolic pathways
BDHm	Butanoate metabolism	Metabolic pathways
OCOAT1m	Valine, leucine and isoleucine degradation	Butanoate metabolism	Metabolic pathways
HMGCOASim	Valine, leucine and isoleucine degradation	Butanoate metabolism	Terpenoid backbone biosynthesis	Metabolic pathways	Biosynthesis of secondary metabolites
HMGLm	Valine, leucine and isoleucine degradation	Butanoate metabolism	Metabolic pathways
LEUTAm	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis	Glucosinolate biosynthesis	Metabolic pathways	Biosynthesis of secondary metabolites	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
OIVD1m	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Valine, leucine and isoleucine degradation	Lysine degradation	Pyruvate metabolism	Propanoate metabolism	Lipoic acid metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Biosynthesis of cofactors
r0655	Valine, leucine and isoleucine degradation	Metabolic pathways
MCCCrm	Valine, leucine and isoleucine degradation	Metabolic pathways
MGCHrm	Valine, leucine and isoleucine degradation	Metabolic pathways
ILETAm	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis	Glucosinolate biosynthesis	Metabolic pathways	Biosynthesis of secondary metabolites	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids
OIVD3m	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Valine, leucine and isoleucine degradation	Lysine degradation	Pyruvate metabolism	Propanoate metabolism	Lipoic acid metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Biosynthesis of cofactors
r0603	Valine, leucine and isoleucine degradation	Metabolic pathways	Biosynthesis of secondary metabolites
ECOAH9m	Valine, leucine and isoleucine degradation	Metabolic pathways	Biosynthesis of secondary metabolites
HACD9m	Valine, leucine and isoleucine degradation	Metabolic pathways	Biosynthesis of secondary metabolites
ACACT10m	Valine, leucine and isoleucine degradation	Metabolic pathways	Biosynthesis of secondary metabolites
VALTAm	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine biosynthesis	Pantothenate and CoA biosynthesis	Glucosinolate biosynthesis	Metabolic pathways	Biosynthesis of secondary metabolites	2-Oxocarboxylic acid metabolism	Biosynthesis of amino acids	Biosynthesis of cofactors
OIVD2m	Glycolysis / Gluconeogenesis	Citrate cycle (TCA cycle)	Valine, leucine and isoleucine degradation	Lysine degradation	Pyruvate metabolism	Propanoate metabolism	Lipoic acid metabolism	Metabolic pathways	Biosynthesis of secondary metabolites	Biosynthesis of cofactors
r0560	Valine, leucine and isoleucine degradation	Metabolic pathways
ECOAH12m	Valine, leucine and isoleucine degradation	Metabolic pathways
3HBCOAHLm	Valine, leucine and isoleucine degradation	Metabolic pathways
HIBDm	Valine, leucine and isoleucine degradation	Metabolic pathways
ACCOALm	Metabolic pathways
MMSAD1m	Propanoate metabolism	Metabolic pathways
PPCOACm	Valine, leucine and isoleucine degradation	Glyoxylate and dicarboxylate metabolism	Propanoate metabolism	Other carbon fixation pathways	Metabolic pathways	Biosynthesis of secondary metabolites	Microbial metabolism in diverse environments	Carbon metabolism
