,minimum,maximum
CYTDK2,0.0,15.78627808136
XPPT,0.0,15.3601977012964
HXPRT,0.0,34.59413647111607
NDPK5,-29.771752123019805,70.3352187390151
SHK3Dr,0.3192178593976676,1.9766490946518398
NDPK6,0.0,18.875360836821898
NDPK8,-29.772108513541852,67.82311009081262
DHORTS,-2.538996595142245,-0.277067456094953
OMPDC,0.27706745609494693,2.5389965951406
PYNP2r,-54.9217609902108,24.578501158395827
G5SD,0.18515136718230082,26.17198734541269
CS,0.9005599004024378,12.340569999166538
ICDHyr,0.9005599004024555,11.807969524087445
ALATA_L2,0.0,14.2949967511371
DURIPP,-0.2599634662620767,38.75201056679346
ACALD,-235.70089351769602,102.16595760147281
PTRCTA,0.0,10.907409623686007
ACS,0.0,107.03878929205013
CYSDS,0.0,29.14965207816696
MAN6PI,0.0,0.0
PPA,2.612846746277481,118.833817999766
APRAUR,0.0003735609226812612,0.11939722779377952
TRPAS2,-0.28565792461270484,13.961538696501771
PPCK,0.0,61.1851425771472
ME1,0.0,64.6044376271584
DB4PS,0.0007471218453625225,0.23879445558735818
ALAR,0.03491203224035948,42.548598397403715
RBFK,0.00018678046134063068,29.4101982338968
ALATA_L,-62.63559703537919,18.438363725550115
XYLK,0.0,0.0
RBK,0.0,49.8087964294464
GLYK,0.0,103.090147956412
PPM,-108.778321030262,30.27950893126522
ASPTA,-92.8109587873752,-2.4522875814515435
ACP1_FMN,0.0,29.410011453435462
RBFSb,0.0003735609226812575,0.11939722779431357
NDP3,0.0,24.4037537681484
CDPPH,0.0,18.1616762002152
NDP7,0.0,18.1616762002152
FBP,0.0,117.470360783562
EX_pi_e,-6.7575249200984775,-0.8079352183502916
GLGC,0.0,65.27551422575868
ALATA_D2,0.0,14.2949967511371
PYK,0.0,125.28528921748378
SHCHD2,0.00018678046134063057,0.00019661101193751458
EX_co2_e,-19.013624972207648,22.75252660690707
A5PISO,0.03259193413312385,0.32080735221091966
PMDPHT,0.0003735609226812574,0.11939722779465822
CPPPGO,0.0,0.06410338931746073
EX_met__L_e,0.0,0.47609466748506296
GTHOr,0.0,47.571874434112
ILETA,-0.719436105392018,-0.24334143790507645
DHORD5,0.0,2.538996595141138
EX_metsox_S__L_e,0.0,0.0
GLYCTO2,0.0,40.68320099048944
VALTA,-19.2801371978824,19.2801371978824
GLYCTO3,0.0,40.68320099048602
IPPMIb,-0.8534506676120862,-0.3773560001267069
GLYCTO4,0.0,3.1742988314745597
ORPT,-2.5389965951404863,-0.27706745609495426
RBFSa,0.0007471218453625149,0.2387944555884545
ACHBS,0.24334143790507642,0.7194361053911024
PFK_3,0.0,83.5330585114882
DHAD2,0.24334143790507645,0.7194361053914853
ACLS,0.7323527876279011,1.2084474551138973
TRPS2,0.0,13.4854440290161
PSCVT,0.3192178593976619,1.9766490946513002
G3PD5,0.0,40.68282742956533
G1PP,0.0,71.5388958126951
PFL,0.0,45.133390495455
EX_acgam_e,0.0,0.0
ANS,0.04761059086988995,0.5237052583568613
FRD2,0.0,3.17429883147456
