,minimum,maximum
CYTDK2,0.0,15.78627808136
XPPT,0.0,15.3601977012964
HXPRT,0.0,34.56608111806449
NDPK5,-29.453746569924597,70.3352187390151
SHK3Dr,0.33068216792654337,1.6601291712742
NDPK6,0.0,18.875360836821898
NDPK8,-29.454115759763567,67.82274370052968
DHORTS,-2.310899791126992,-0.2870179858240084
OMPDC,0.28701798582400967,2.3108997911269724
PYNP2r,-54.9217609902108,24.341240915030887
G5SD,0.19180084601135572,26.171987345412706
CS,0.9329023782526682,11.741113315426663
ICDHyr,0.93290237825264,11.208512840349485
ALATA_L2,0.0,14.294996751137097
DURIPP,-0.022703222894081086,38.752010566794354
ACALD,-234.5095166268683,101.82993281093532
PTRCTA,0.0,10.275610462095267
ACS,0.0,106.97057789111666
CYSDS,0.0,29.142207657911456
MAN6PI,-7.665610912075102e-13,0.0
PPA,2.706683855812459,118.833817999766
APRAUR,0.00038697689408095107,0.0003869768939390016
TRPAS2,-0.04932046544877864,13.485444029015072
PPCK,0.0,61.1851425771472
ME1,0.0,64.6044376271584
DB4PS,0.0007739537881619022,0.00077395378798436
ALAR,0.0361658540338166,38.705266946607615
RBFK,0.0001934884470404756,29.4101982338968
ALATA_L,-58.82124299990927,18.408132488436586
XYLK,0.0,0.0
RBK,0.0,49.8087964294464
GLYK,0.0,103.090147956412
PPM,-108.778321030262,30.251433333932695
ASPTA,-92.8109587873752,-2.5403584102219514
ACP1_FMN,0.0,29.410004745449758
RBFSb,0.0003869768940809512,0.000386976893663175
NDP3,0.0,24.4037537681484
CDPPH,0.0,18.1616762002152
NDP7,0.0,18.1616762002152
FBP,0.0,117.470360783562
EX_pi_e,-6.154739210449494,-0.8369511970665251
GLGC,0.0,65.27551422575871
ALATA_D2,0.0,14.2949967511371
PYK,0.0,124.6782653529599
SHCHD2,0.0001934884470404756,0.00019348844704049605
EX_co2_e,-16.614019124961306,20.61049696873831
A5PISO,0.033762432516766756,0.03376243251688288
PMDPHT,0.00038697689408095286,0.0003869768942368491
CPPPGO,0.0,0.00019348844756068834
EX_met__L_e,0.0,7.71326009306925e-13
GTHOr,0.0,47.571874434112
ILETA,-0.25208074004893805,-0.25208074004584
DHORD5,0.0,2.3108997911265625
EX_metsox_S__L_e,0.0,-5.490119828003576e-14
GLYCTO2,0.0,36.7728761344833
VALTA,-19.2801371978824,19.2801371978824
GLYCTO3,0.0,36.77287613448547
IPPMIb,-0.3909082669668322,-0.39090826696678266
GLYCTO4,0.0,3.17429883147456
ORPT,-2.3108997911265705,-0.2870179858240076
RBFSa,0.0007739537881619022,0.0007739537887239244
ACHBS,0.25208074004583997,0.25208074004624575
PFK_3,0.0,83.5330585114882
DHAD2,0.25208074004583997,0.2520807400475352
ACLS,0.7586543182665362,0.7586543182682579
TRPS2,0.0,13.4854440290161
PSCVT,0.3306821679265428,1.660129171273028
G3PD5,0.0,36.772489157588936
G1PP,0.0,71.53889581269509
PFL,0.0,41.467359749753854
EX_acgam_e,0.0,5.171418848703999e-13
ANS,0.049320465448976475,0.049320465450428286
