,minimum,maximum
CYTDK2,0.0,15.78627808136
XPPT,0.0,15.3601977012964
HXPRT,0.0,34.59490569580794
NDPK5,-29.76694881446604,70.3352187390151
SHK3Dr,0.3189035297515077,1.9747027141755809
NDPK6,0.0,18.875360836821898
NDPK8,-29.767304854054952,67.82308737446662
DHORTS,-2.5384893683512435,-0.27679463139899135
OMPDC,0.2767946313989847,2.5384893683559535
PYNP2r,-54.9217609902108,24.5782451757792
G5SD,0.1849690510554956,26.17198734541269
CS,0.899673130860844,12.333824677277304
ICDHyr,0.8996731308608458,11.801224202197702
ALATA_L2,0.0,14.294996751137095
DURIPP,-0.25970748363890267,38.75201056679346
ACALD,-235.6929915604499,102.16358012046496
PTRCTA,0.0,10.901551071334518
ACS,0.0,107.04065951959298
CYSDS,0.0,29.14985619008341
MAN6PI,0.0,0.0
PPA,2.610273910299019,118.833817999766
APRAUR,0.0003731930821322794,0.11927965890921147
TRPAS2,-0.2853766409997609,13.961069892324572
PPCK,0.0,61.1851425771472
ME1,0.0,64.6044376271584
DB4PS,0.0007463861642645589,0.23855931781854883
ALAR,0.03487765481936698,42.509736136490524
RBFK,0.0001865965410661397,29.4101982338968
ALATA_L,-62.595940268565904,18.43919260886574
XYLK,0.0,0.0
RBK,0.0,49.8087964294464
GLYK,0.0,103.090147956412
PPM,-108.778321030262,30.280278711016447
ASPTA,-92.8109587873752,-2.4498728459816004
ACP1_FMN,0.0,29.41001163735573
RBFSb,0.0003731930821316966,0.11927965890707753
NDP3,0.0,24.4037537681484
CDPPH,0.0,18.1616762002152
NDP7,0.0,18.1616762002152
FBP,0.0,117.470360783562
EX_pi_e,-6.750870873796601,-0.8071396551208082
GLGC,0.0,65.27551422575863
ALATA_D2,0.0,14.2949967511371
PYK,0.0,125.27488782505918
SHCHD2,0.00018659654106613975,0.00019641741164848163
EX_co2_e,-18.994902504680976,22.7301224918962
A5PISO,0.03255984128235709,0.32049145741198387
PMDPHT,0.0003731930821322794,0.11927965890613285
CPPPGO,0.0,0.06410319571717166
EX_met__L_e,0.0,0.47562586330139234
GTHOr,0.0,47.571874434112
ILETA,-0.7187276860875914,-0.24310182277759868
DHORD5,0.0,2.538489368353697
EX_metsox_S__L_e,0.0,0.0
GLYCTO2,0.0,40.64617556195366
VALTA,-19.2801371978824,19.2801371978824
GLYCTO3,0.0,40.64617556195618
IPPMIb,-0.8526102859164983,-0.37698442261465925
GLYCTO4,0.0,3.17429883147456
ORPT,-2.5384893683538983,-0.2767946313989871
RBFSa,0.0007463861642645589,0.23855931781678982
ACHBS,0.24310182277759865,0.7187276860821042
PFK_3,0.0,83.5330585114882
DHAD2,0.24310182277759868,0.7187276860804086
ACLS,0.7316316494277413,1.2072575127297316
TRPS2,0.0,13.4854440290161
PSCVT,0.3189035297515044,1.9747027141724023
G3PD5,0.0,40.64580236886916
G1PP,0.0,71.5388958126951
PFL,0.0,45.098681930731075
EX_acgam_e,0.0,0.0
ANS,0.04756370934449587,0.5231895726488733
FRD2,0.0,3.17429883147456
