,minimum,maximum
CYTDK2,0.0,15.78627808136
XPPT,0.0,15.3601977012964
HXPRT,0.0,34.608722693904674
NDPK5,-29.680670636178878,70.3352187390151
SHK3Dr,0.3132574653863082,1.939741361956826
NDPK6,0.0,18.875360836821898
NDPK8,-29.68102037222332,67.82267933802052
DHORTS,-2.5293784393323406,-0.2718940888868473
OMPDC,0.2718940888868395,2.529378439332787
PYNP2r,-54.9217609902108,24.57364715464322
G5SD,0.18169424513333166,26.171987345412695
CS,0.8837447640333578,12.212663590367972
ICDHyr,0.8837447640333587,11.680063115289327
ALATA_L2,0.0,14.2949967511371
DURIPP,-0.25510946250678485,38.75201056679335
ACALD,-235.55105471213741,102.12087523736288
PTRCTA,0.0,10.796318351255385
ACS,0.0,107.07425299443099
CYSDS,0.0,29.153522497198047
MAN6PI,0.0,0.0
PPA,2.5640600144560426,118.833817999766
APRAUR,0.00036658584211832305,0.11716785841364022
TRPAS2,-0.2803241573039961,13.95264911930345
PPCK,0.0,61.1851425771472
ME1,0.0,64.6044376271584
DB4PS,0.0007331716842366463,0.23433571682611495
ALAR,0.03426015935241244,41.8116829004162
RBFK,0.00018329292105916158,29.4101982338968
ALATA_L,-61.883615927393166,18.45408120944301
XYLK,0.0,0.0
RBK,0.0,49.8087964294464
GLYK,0.0,103.090147956412
PPM,-108.778321030262,30.29410567923109
ASPTA,-92.8109587873752,-2.4064987893009286
ACP1_FMN,0.0,29.410014940975742
RBFSb,0.0003665858421190758,0.11716785841350685
NDP3,0.0,24.4037537681484
CDPPH,0.0,18.1616762002152
NDP7,0.0,18.1616762002152
FBP,0.0,117.470360783562
EX_pi_e,-6.631349300909303,-0.7928495578963046
GLGC,0.0,65.27551422575873
ALATA_D2,0.0,14.294996751137106
PYK,0.0,125.08805552399186
SHCHD2,0.0001832929210591616,0.00019293991690433392
EX_co2_e,-18.65860505999315,22.32769441365832
A5PISO,0.03198338181279864,0.3148172793980897
PMDPHT,0.0003665858421183231,0.11716785841293671
CPPPGO,0.0,0.06409971822242751
EX_met__L_e,0.0,0.4672050902848462
GTHOr,0.0,47.571874434112
ILETA,-0.706002888771982,-0.23879779848608587
DHORD5,0.0,2.529378439333059
EX_metsox_S__L_e,0.0,0.0
GLYCTO2,0.0,39.981115949270524
VALTA,-19.2801371978824,19.2801371978824
GLYCTO3,0.0,39.98111594926699
IPPMIb,-0.8375151486615722,-0.37031005837535935
GLYCTO4,0.0,3.1742988314745597
ORPT,-2.5293784393327035,-0.27189408888684186
RBFSa,0.0007331716842366463,0.23433571682779916
ACHBS,0.23879779848608587,0.7060028887732883
PFK_3,0.0,83.5330585114882
DHAD2,0.2387977984860859,0.7060028887719184
ACLS,0.7186783924113879,1.1858834826990712
TRPS2,0.0,13.4854440290161
PSCVT,0.31325746538630755,1.939741361956306
G3PD5,0.0,39.98074936342343
G1PP,0.0,71.53889581269509
PFL,0.0,44.47523838053849
EX_acgam_e,0.0,0.0
ANS,0.046721612160385305,0.5139267024484971
FRD2,0.0,3.17429883147456
