,minimum,maximum
CYTDK2,0.0,15.78627808136
XPPT,0.0,15.3601977012964
HXPRT,0.0,34.60863679571062
NDPK5,-29.68120701460454,70.3352187390151
SHK3Dr,0.3132925661171936,1.9399587114104444
NDPK6,0.0,18.875360836821898
NDPK8,-29.681556789838115,67.82268187472158
DHORTS,-2.529435080605521,-0.2719245548207797
OMPDC,0.2719245548207727,2.5294350806042094
PYNP2r,-54.9217609902108,24.57367573984919
G5SD,0.18171460410799806,26.171987345412695
CS,0.8838437882883924,12.213416830576968
ICDHyr,0.883843788288423,11.68081635549904
ALATA_L2,0.0,14.2949967511371
DURIPP,-0.25513804771352644,38.75201056679343
ACALD,-235.55193711212493,102.12114072718327
PTRCTA,0.0,10.796972567210323
ACS,0.0,107.07404414886162
CYSDS,0.0,29.153499704319536
MAN6PI,0.0,0.0
PPA,2.564347319279608,118.833817999766
APRAUR,0.00036662691833329764,0.11718098715772551
TRPAS2,-0.2803555678303256,13.952701469975931
PPCK,0.0,61.1851425771472
ME1,0.0,64.6044376271584
DB4PS,0.0007332538366665954,0.23436197431502984
ALAR,0.03426399822862897,41.81602259213233
RBFK,0.00018331345916664882,29.4101982338968
ALATA_L,-61.8880443404081,18.453988649258026
XYLK,0.0,0.0
RBK,0.0,49.8087964294464
GLYK,0.0,103.090147956412
PPM,-108.778321030262,30.294019719054017
ASPTA,-92.8109587873752,-2.406768439272301
ACP1_FMN,0.0,29.410014920437636
RBFSb,0.0003666269183337445,0.11718098715896641
NDP3,0.0,24.4037537681484
CDPPH,0.0,18.1616762002152
NDP7,0.0,18.1616762002152
FBP,0.0,117.470360783562
EX_pi_e,-6.6320923485083,-0.7929383972769677
GLGC,0.0,65.27551422575868
ALATA_D2,0.0,14.294996751137102
PYK,0.0,125.08921703223602
SHCHD2,0.00018331345916664887,0.00019296153596483774
EX_co2_e,-18.66069577050511,22.33019624834906
A5PISO,0.031986965574406466,0.3148525549072706
PMDPHT,0.00036662691833329764,0.11718098715816976
CPPPGO,0.0,0.06409973984148801
EX_met__L_e,0.0,0.4672574409615081
GTHOr,0.0,47.571874434112
ILETA,-0.7060819969175863,-0.23882455595617635
DHORD5,0.0,2.5294350806051913
EX_metsox_S__L_e,0.0,0.0
GLYCTO2,0.0,39.9852505246098
VALTA,-19.2801371978824,19.2801371978824
GLYCTO3,0.0,39.98525052461388
IPPMIb,-0.8376089928540087,-0.37035155189152236
GLYCTO4,0.0,3.17429883147456
ORPT,-2.529435080603938,-0.2719245548207615
RBFSa,0.0007332538366665954,0.2343619743184867
ACHBS,0.2388245559561763,0.7060819969190907
PFK_3,0.0,83.5330585114882
DHAD2,0.23882455595617633,0.706081996918814
ACLS,0.7187589208572479,1.1860163618196764
TRPS2,0.0,13.4854440290161
PSCVT,0.3132925661171929,1.9399587114113395
G3PD5,0.0,39.984883897690175
G1PP,0.0,71.53889581269509
PFL,0.0,44.479114235095984
EX_acgam_e,0.0,0.0
ANS,0.046726847351613546,0.5139842883135392
FRD2,0.0,3.17429883147456
